"seqnames"	"start"	"end"	"width"	"strand"	"block_mean"	"block_sum"	"L"	"PC"	"imp"
"chr2.2581"	"chr2"	239380795	239381239	445	"*"	449.673469387755	22034	49	0.533002122461371	0.0182599355531686
"chr2.2582"	"chr2"	239383614	239384076	463	"*"	141.958333333333	3407	24	0.91112660410422	0.144736842105263
"chr2.2583"	"chr2"	239386974	239387127	154	"*"	180.35	3607	20	0.889415511725944	0.121052631578947
"chr2.2584"	"chr2"	239387826	239388029	204	"*"	160.235294117647	2724	17	0.903663309139489	0.176470588235294
"chr2.2585"	"chr2"	239391042	239391245	204	"*"	224.25	3588	16	0.916546283372084	0.0953947368421053
"chr2.2588"	"chr2"	239477387	239477496	110	"*"	255.789473684211	4860	19	0.751917264805698	0.0941828254847645
"chr2.2589"	"chr2"	239477834	239478095	262	"*"	158.5625	2537	16	0.806425420934788	0.180921052631579
"chr2.2590"	"chr2"	239504150	239504317	168	"*"	370.76	9269	25	0.900356561301261	0.0168421052631579
"chr2.2591"	"chr2"	239578106	239578556	451	"*"	170.363636363636	3748	22	0.83514102859452	0.129186602870813
"chr2.2592"	"chr2"	239775714	239776026	313	"*"	325.769230769231	8470	26	0.535973581390693	0.0850202429149798
"chr2.2593"	"chr2"	239800873	239800970	98	"*"	136.25	1635	12	0.866611660087554	0.184210526315789
"chr2.2594"	"chr2"	239929010	239929299	290	"*"	291.6875	9334	32	0.749701447547727	0.0493421052631579
"chr2.2595"	"chr2"	239938896	239939133	238	"*"	168.161290322581	5213	31	0.728341376304926	0.162988115449915
"chr2.2600"	"chr2"	240156546	240156830	285	"*"	185.235294117647	3149	17	0.7283749277427	0.13312693498452
"chr2.2601"	"chr2"	240156657	240156790	134	"*"	263.8	5276	20	0.805611522843865	0.0315789473684211
"chr2.2602"	"chr2"	240232792	240233209	418	"*"	198.807692307692	5169	26	0.405081821630691	0.0991902834008097
"chr2.2603"	"chr2"	240351612	240351718	107	"*"	191.5	2298	12	0.593695582415969	0.0614035087719298
"chr2.2605"	"chr2"	240500559	240500832	274	"*"	167.842105263158	3189	19	0.902629089820358	0.166204986149584
"chr2.2606"	"chr2"	240519423	240519584	162	"*"	212.9375	3407	16	0.74669084395015	0.0855263157894737
"chr2.2607"	"chr2"	240520467	240520628	162	"*"	145.789473684211	2770	19	0.366269048804415	0.149584487534626
"chr2.2608"	"chr2"	240557922	240558397	476	"*"	193.294117647059	6572	34	0.272501489026369	0.122291021671827
"chr2.2610"	"chr2"	240566764	240566956	193	"*"	204.8	2048	10	0.0337157142287441	0.121052631578947
"chr2.2614"	"chr2"	240590459	240590928	470	"*"	189.11320754717	10023	53	0.956362741375892	0.166832174776564
"chr2.2615"	"chr2"	240623007	240623330	324	"*"	202.720930232558	8717	43	0.530444994391812	0.104039167686659
"chr2.2616"	"chr2"	240646339	240646478	140	"*"	283.555555555556	5104	18	0.67876297387783	0.0555555555555556
"chr2.2617"	"chr2"	240672462	240672668	207	"*"	200.431818181818	8819	44	0.312936205582988	0.120813397129187
"chr2.2618"	"chr2"	240672911	240673005	95	"*"	159.578947368421	3032	19	0.0470839735653396	0.191135734072022
"chr2.2619"	"chr2"	240673780	240674018	239	"*"	290.92	7273	25	0.811342910603212	0.0463157894736842
"chr2.2620"	"chr2"	240682552	240682715	164	"*"	182.583333333333	2191	12	0.71888934328492	0.162280701754386
"chr2.2621"	"chr2"	240704719	240704856	138	"*"	198.045454545455	4357	22	0.528860688257749	0.133971291866029
"chr2.2623"	"chr2"	240868219	240868566	348	"*"	374	6732	18	0.329209336019233	0.0380116959064327
"chr2.2624"	"chr2"	240911900	240912126	227	"*"	305.074074074074	8237	27	0.721602552321704	0.0214424951267057
"chr2.2625"	"chr2"	240914359	240914492	134	"*"	144.421052631579	2744	19	0.264106760230756	0.174515235457064
"chr2.2627"	"chr2"	240926795	240926886	92	"*"	158.428571428571	2218	14	0.249437675588577	0.157894736842105
"chr2.2628"	"chr2"	241015604	241015867	264	"*"	364.8	10944	30	0.895546344887472	0.00526315789473684
"chr2.2629"	"chr2"	241049748	241049995	248	"*"	165.142857142857	3468	21	0.720491754862456	0.172932330827068
"chr2.2630"	"chr2"	241087906	241088220	315	"*"	389.84	9746	25	0.808561278783321	0.0421052631578947
"chr2.2632"	"chr2"	241108649	241108963	315	"*"	370.36	9259	25	0.800423252723923	0.0336842105263158
"chr2.2633"	"chr2"	241112214	241112415	202	"*"	310.72	7768	25	0.834650709623545	0.0442105263157895
"chr2.2638"	"chr2"	241209380	241209600	221	"*"	134.052631578947	2547	19	0.826052643435274	0.232686980609418
"chr2.2639"	"chr2"	241210274	241210462	189	"*"	183.952380952381	3863	21	0.814328048740886	0.0852130325814536
"chr2.2642"	"chr2"	241235180	241235541	362	"*"	166.32	4158	25	0.822700375294653	0.151578947368421
"chr2.2643"	"chr2"	241236066	241236289	224	"*"	275.5625	4409	16	0.887892767124104	0.0592105263157895
"chr2.2646"	"chr2"	241271852	241272042	191	"*"	311.238095238095	6536	21	0.0255157322438874	0.025062656641604
"chr2.2649"	"chr2"	241355426	241355527	102	"*"	180.9	1809	10	0.141728416642451	0.173684210526316
"chr2.2652"	"chr2"	241560042	241560157	116	"*"	236.538461538462	3075	13	0.286017926764167	0.0607287449392713
"chr2.2655"	"chr2"	241666664	241667124	461	"*"	174.074074074074	4700	27	0.857563097225758	0.181286549707602
"chr2.2657"	"chr2"	241672390	241672726	337	"*"	205.185185185185	5540	27	0.882751331871214	0.124756335282651
"chr2.2664"	"chr2"	241744644	241744889	246	"*"	185.727272727273	4086	22	0.908760229306396	0.110047846889952
"chr2.2665"	"chr2"	241763115	241763537	423	"*"	271.821428571429	7611	28	0.766201512376048	0.037593984962406
"chr2.2666"	"chr2"	241776071	241776230	160	"*"	227	3405	15	0.395987127820975	0.105263157894737
"chr2.2667"	"chr2"	241795648	241795909	262	"*"	152.666666666667	2748	18	0.371368572462269	0.125730994152047
"chr2.2668"	"chr2"	241800563	241800897	335	"*"	180.5	3610	20	0.751522110512653	0.139473684210526
"chr2.2669"	"chr2"	241804037	241804163	127	"*"	148.5	1485	10	0.384343237719317	0.189473684210526
"chr2.2670"	"chr2"	241808774	241808944	171	"*"	206.272727272727	2269	11	0.503220651115889	0.0813397129186603
"chr2.2671"	"chr2"	241842912	241843190	279	"*"	206.294117647059	7014	34	0.391432682860748	0.0913312693498452
"chr2.2672"	"chr2"	241844860	241844915	56	"*"	147.6	1476	10	0.801336567715051	0.163157894736842
"chr2.2673"	"chr2"	241846630	241846761	132	"*"	195.6	1956	10	0.850104511350357	0.173684210526316
"chr2.2674"	"chr2"	241859858	241860041	184	"*"	374.161290322581	11599	31	0.0591473626890732	0.0254668930390492
"chr2.2675"	"chr2"	241863715	241863968	254	"*"	286.903225806452	8894	31	0.188841002309691	0.0407470288624788
"chr2.2676"	"chr2"	241873022	241873317	296	"*"	172.966666666667	5189	30	0.901625125717019	0.159649122807018
"chr2.2677"	"chr2"	241881121	241881412	292	"*"	187.052631578947	3554	19	0.0727433303936481	0.110803324099723
"chr2.2678"	"chr2"	241899240	241899420	181	"*"	173.1875	2771	16	0.78207615932427	0.171052631578947
"chr2.2679"	"chr2"	241901175	241902047	873	"*"	180.433333333333	5413	30	0.700350625122738	0.143859649122807
"chr2.2680"	"chr2"	241902631	241902792	162	"*"	135.5	1897	14	0.687635843720036	0.195488721804511
"chr2.2682"	"chr2"	241926829	241927243	415	"*"	274.571428571429	11532	42	0.440000297360946	0.075187969924812
"chr2.2683"	"chr2"	241933752	241933846	95	"*"	311	3110	10	0.323549658666704	0.0526315789473684
"chr2.2684"	"chr2"	241947132	241947247	116	"*"	180.461538461538	2346	13	0.805261700213687	0.161943319838057
"chr2.2685"	"chr2"	241950605	241951013	409	"*"	242.5	5820	24	0.121961051525169	0.0767543859649123
"chr2.2686"	"chr2"	241962488	241962678	191	"*"	354.074074074074	9560	27	0.87582508880789	0.0272904483430799
"chr2.2687"	"chr2"	241991271	241991565	295	"*"	166.128205128205	6479	39	0.863305313897165	0.155195681511471
"chr2.2688"	"chr2"	242011194	242011868	675	"*"	267.047619047619	11216	42	0.545989523692804	0.06265664160401
"chr2.2689"	"chr2"	242031570	242032001	432	"*"	366	12444	34	0.475115817676824	0.0402476780185759
"chr2.2690"	"chr2"	242087911	242088235	325	"*"	230.04347826087	5291	23	0.0545003217800975	0.105263157894737
