"seqnames"	"start"	"end"	"width"	"strand"	"site_reads"	"site_mean"	"block"
"chr2.107392468"	"chr2"	107392468	107392468	1	"*"	267	14.8333333333333	"chr2.1235"
"chr2.107392469"	"chr2"	107392469	107392469	1	"*"	187	13.3571428571429	"chr2.1235"
"chr2.107392471"	"chr2"	107392471	107392471	1	"*"	250	14.7058823529412	"chr2.1235"
"chr2.107392472"	"chr2"	107392472	107392472	1	"*"	183	13.0714285714286	"chr2.1235"
"chr2.107392491"	"chr2"	107392491	107392491	1	"*"	267	16.6875	"chr2.1235"
"chr2.107392510"	"chr2"	107392510	107392510	1	"*"	281	15.6111111111111	"chr2.1235"
"chr2.107392561"	"chr2"	107392561	107392561	1	"*"	213	11.2105263157895	"chr2.1235"
"chr2.107392563"	"chr2"	107392563	107392563	1	"*"	210	11.0526315789474	"chr2.1235"
"chr2.107392572"	"chr2"	107392572	107392572	1	"*"	187	11	"chr2.1235"
"chr2.107392575"	"chr2"	107392575	107392575	1	"*"	176	10.3529411764706	"chr2.1235"
"chr2.107392604"	"chr2"	107392604	107392604	1	"*"	153	10.2	"chr2.1235"
"chr2.107392611"	"chr2"	107392611	107392611	1	"*"	154	10.2666666666667	"chr2.1235"
"chr2.107392614"	"chr2"	107392614	107392614	1	"*"	151	10.0666666666667	"chr2.1235"
"chr2.107393210"	"chr2"	107393210	107393210	1	"*"	234	12.3157894736842	"chr2.1236"
"chr2.107393211"	"chr2"	107393211	107393211	1	"*"	137	9.78571428571429	"chr2.1236"
"chr2.107393221"	"chr2"	107393221	107393221	1	"*"	226	12.5555555555556	"chr2.1236"
"chr2.107393222"	"chr2"	107393222	107393222	1	"*"	149	9.3125	"chr2.1236"
"chr2.107393250"	"chr2"	107393250	107393250	1	"*"	241	12.6842105263158	"chr2.1236"
"chr2.107393251"	"chr2"	107393251	107393251	1	"*"	198	11	"chr2.1236"
"chr2.107393321"	"chr2"	107393321	107393321	1	"*"	267	14.0526315789474	"chr2.1236"
"chr2.107393322"	"chr2"	107393322	107393322	1	"*"	263	13.8421052631579	"chr2.1236"
"chr2.107393351"	"chr2"	107393351	107393351	1	"*"	263	13.8421052631579	"chr2.1236"
"chr2.107393352"	"chr2"	107393352	107393352	1	"*"	223	11.7368421052632	"chr2.1236"
"chr2.107393383"	"chr2"	107393383	107393383	1	"*"	235	12.3684210526316	"chr2.1236"
"chr2.107393384"	"chr2"	107393384	107393384	1	"*"	193	10.7222222222222	"chr2.1236"
"chr2.107393419"	"chr2"	107393419	107393419	1	"*"	251	13.9444444444444	"chr2.1236"
"chr2.107393420"	"chr2"	107393420	107393420	1	"*"	230	12.1052631578947	"chr2.1236"
"chr2.107393429"	"chr2"	107393429	107393429	1	"*"	245	13.6111111111111	"chr2.1236"
"chr2.107393430"	"chr2"	107393430	107393430	1	"*"	280	14.7368421052632	"chr2.1236"
"chr2.107393439"	"chr2"	107393439	107393439	1	"*"	240	13.3333333333333	"chr2.1236"
"chr2.107393440"	"chr2"	107393440	107393440	1	"*"	292	15.3684210526316	"chr2.1236"
"chr2.107393473"	"chr2"	107393473	107393473	1	"*"	206	11.4444444444444	"chr2.1236"
"chr2.107393474"	"chr2"	107393474	107393474	1	"*"	268	14.1052631578947	"chr2.1236"
"chr2.107747364"	"chr2"	107747364	107747364	1	"*"	155	9.6875	"chr2.1237"
"chr2.107747380"	"chr2"	107747380	107747380	1	"*"	174	10.875	"chr2.1237"
"chr2.107747392"	"chr2"	107747392	107747392	1	"*"	193	12.0625	"chr2.1237"
"chr2.107747395"	"chr2"	107747395	107747395	1	"*"	193	12.8666666666667	"chr2.1237"
"chr2.107747399"	"chr2"	107747399	107747399	1	"*"	218	12.8235294117647	"chr2.1237"
"chr2.107747413"	"chr2"	107747413	107747413	1	"*"	232	12.2105263157895	"chr2.1237"
"chr2.107747431"	"chr2"	107747431	107747431	1	"*"	256	13.4736842105263	"chr2.1237"
"chr2.107747436"	"chr2"	107747436	107747436	1	"*"	265	14.7222222222222	"chr2.1237"
"chr2.107747458"	"chr2"	107747458	107747458	1	"*"	280	15.5555555555556	"chr2.1237"
"chr2.107747471"	"chr2"	107747471	107747471	1	"*"	134	9.57142857142857	"chr2.1237"
"chr2.107747472"	"chr2"	107747472	107747472	1	"*"	286	15.8888888888889	"chr2.1237"
"chr2.107747482"	"chr2"	107747482	107747482	1	"*"	158	10.5333333333333	"chr2.1237"
"chr2.107747483"	"chr2"	107747483	107747483	1	"*"	269	16.8125	"chr2.1237"
"chr2.107747485"	"chr2"	107747485	107747485	1	"*"	167	10.4375	"chr2.1237"
"chr2.107747486"	"chr2"	107747486	107747486	1	"*"	265	16.5625	"chr2.1237"
"chr2.107747504"	"chr2"	107747504	107747504	1	"*"	194	12.125	"chr2.1237"
"chr2.107747505"	"chr2"	107747505	107747505	1	"*"	281	15.6111111111111	"chr2.1237"
"chr2.107747507"	"chr2"	107747507	107747507	1	"*"	194	12.125	"chr2.1237"
"chr2.107747508"	"chr2"	107747508	107747508	1	"*"	276	15.3333333333333	"chr2.1237"
"chr2.107747515"	"chr2"	107747515	107747515	1	"*"	196	13.0666666666667	"chr2.1237"
"chr2.107747516"	"chr2"	107747516	107747516	1	"*"	276	15.3333333333333	"chr2.1237"
"chr2.107747519"	"chr2"	107747519	107747519	1	"*"	202	13.4666666666667	"chr2.1237"
"chr2.107747520"	"chr2"	107747520	107747520	1	"*"	260	15.2941176470588	"chr2.1237"
"chr2.107747524"	"chr2"	107747524	107747524	1	"*"	201	14.3571428571429	"chr2.1237"
"chr2.107747525"	"chr2"	107747525	107747525	1	"*"	271	15.0555555555556	"chr2.1237"
"chr2.107747527"	"chr2"	107747527	107747527	1	"*"	207	13.8	"chr2.1237"
"chr2.107747528"	"chr2"	107747528	107747528	1	"*"	277	15.3888888888889	"chr2.1237"
"chr2.107747535"	"chr2"	107747535	107747535	1	"*"	202	13.4666666666667	"chr2.1237"
"chr2.107747536"	"chr2"	107747536	107747536	1	"*"	286	15.8888888888889	"chr2.1237"
"chr2.107747571"	"chr2"	107747571	107747571	1	"*"	236	13.1111111111111	"chr2.1237"
"chr2.107747572"	"chr2"	107747572	107747572	1	"*"	247	14.5294117647059	"chr2.1237"
"chr2.107747579"	"chr2"	107747579	107747579	1	"*"	238	13.2222222222222	"chr2.1237"
"chr2.107747580"	"chr2"	107747580	107747580	1	"*"	245	13.6111111111111	"chr2.1237"
"chr2.107747602"	"chr2"	107747602	107747602	1	"*"	229	12.7222222222222	"chr2.1237"
"chr2.107747603"	"chr2"	107747603	107747603	1	"*"	164	10.9333333333333	"chr2.1237"
"chr2.107747608"	"chr2"	107747608	107747608	1	"*"	242	12.7368421052632	"chr2.1237"
"chr2.107747617"	"chr2"	107747617	107747617	1	"*"	244	13.5555555555556	"chr2.1237"
"chr2.107747621"	"chr2"	107747621	107747621	1	"*"	249	13.1052631578947	"chr2.1237"
"chr2.107747636"	"chr2"	107747636	107747636	1	"*"	281	15.6111111111111	"chr2.1237"
"chr2.107747637"	"chr2"	107747637	107747637	1	"*"	136	9.71428571428571	"chr2.1237"
"chr2.107747643"	"chr2"	107747643	107747643	1	"*"	275	16.1764705882353	"chr2.1237"
"chr2.107747644"	"chr2"	107747644	107747644	1	"*"	152	9.5	"chr2.1237"
"chr2.107747654"	"chr2"	107747654	107747654	1	"*"	282	15.6666666666667	"chr2.1237"
"chr2.107747662"	"chr2"	107747662	107747662	1	"*"	273	15.1666666666667	"chr2.1237"
"chr2.107747663"	"chr2"	107747663	107747663	1	"*"	140	10	"chr2.1237"
"chr2.107747685"	"chr2"	107747685	107747685	1	"*"	237	13.9411764705882	"chr2.1237"
"chr2.107747686"	"chr2"	107747686	107747686	1	"*"	129	8.6	"chr2.1237"
"chr2.107747688"	"chr2"	107747688	107747688	1	"*"	217	13.5625	"chr2.1237"
"chr2.107747689"	"chr2"	107747689	107747689	1	"*"	123	8.2	"chr2.1237"
"chr2.107747690"	"chr2"	107747690	107747690	1	"*"	210	13.125	"chr2.1237"
"chr2.107747692"	"chr2"	107747692	107747692	1	"*"	206	12.875	"chr2.1237"
"chr2.107747699"	"chr2"	107747699	107747699	1	"*"	178	11.8666666666667	"chr2.1237"
"chr2.107747707"	"chr2"	107747707	107747707	1	"*"	139	9.92857142857143	"chr2.1237"
"chr2.107747711"	"chr2"	107747711	107747711	1	"*"	136	9.71428571428571	"chr2.1237"
"chr2.107747713"	"chr2"	107747713	107747713	1	"*"	133	9.5	"chr2.1237"
"chr2.107747751"	"chr2"	107747751	107747751	1	"*"	133	9.5	"chr2.1237"
"chr2.107826850"	"chr2"	107826850	107826850	1	"*"	258	15.1764705882353	"chr2.1238"
"chr2.107826855"	"chr2"	107826855	107826855	1	"*"	260	15.2941176470588	"chr2.1238"
"chr2.107826856"	"chr2"	107826856	107826856	1	"*"	251	14.7647058823529	"chr2.1238"
"chr2.107826873"	"chr2"	107826873	107826873	1	"*"	259	14.3888888888889	"chr2.1238"
"chr2.107826874"	"chr2"	107826874	107826874	1	"*"	253	14.8823529411765	"chr2.1238"
"chr2.107826888"	"chr2"	107826888	107826888	1	"*"	254	14.9411764705882	"chr2.1238"
"chr2.107826889"	"chr2"	107826889	107826889	1	"*"	269	14.9444444444444	"chr2.1238"
"chr2.107826904"	"chr2"	107826904	107826904	1	"*"	253	14.8823529411765	"chr2.1238"
"chr2.107826905"	"chr2"	107826905	107826905	1	"*"	272	15.1111111111111	"chr2.1238"
"chr2.107826907"	"chr2"	107826907	107826907	1	"*"	254	14.9411764705882	"chr2.1238"
"chr2.107826908"	"chr2"	107826908	107826908	1	"*"	283	15.7222222222222	"chr2.1238"
"chr2.107826913"	"chr2"	107826913	107826913	1	"*"	231	13.5882352941176	"chr2.1238"
"chr2.107826914"	"chr2"	107826914	107826914	1	"*"	279	16.4117647058824	"chr2.1238"
"chr2.107826915"	"chr2"	107826915	107826915	1	"*"	233	13.7058823529412	"chr2.1238"
"chr2.107826916"	"chr2"	107826916	107826916	1	"*"	281	16.5294117647059	"chr2.1238"
"chr2.107826935"	"chr2"	107826935	107826935	1	"*"	210	13.125	"chr2.1238"
"chr2.107826936"	"chr2"	107826936	107826936	1	"*"	240	15	"chr2.1238"
"chr2.107826955"	"chr2"	107826955	107826955	1	"*"	205	11.3888888888889	"chr2.1238"
"chr2.107826956"	"chr2"	107826956	107826956	1	"*"	220	13.75	"chr2.1238"
"chr2.107826964"	"chr2"	107826964	107826964	1	"*"	182	12.1333333333333	"chr2.1238"
"chr2.107826965"	"chr2"	107826965	107826965	1	"*"	217	13.5625	"chr2.1238"
"chr2.107826974"	"chr2"	107826974	107826974	1	"*"	187	11.6875	"chr2.1238"
"chr2.107826975"	"chr2"	107826975	107826975	1	"*"	213	13.3125	"chr2.1238"
"chr2.107826985"	"chr2"	107826985	107826985	1	"*"	159	11.3571428571429	"chr2.1238"
"chr2.107826986"	"chr2"	107826986	107826986	1	"*"	180	11.25	"chr2.1238"
"chr2.107826987"	"chr2"	107826987	107826987	1	"*"	160	10.6666666666667	"chr2.1238"
"chr2.107826988"	"chr2"	107826988	107826988	1	"*"	175	10.9375	"chr2.1238"
"chr2.107826993"	"chr2"	107826993	107826993	1	"*"	172	10.75	"chr2.1238"
"chr2.107827011"	"chr2"	107827011	107827011	1	"*"	155	11.0714285714286	"chr2.1238"
"chr2.107827013"	"chr2"	107827013	107827013	1	"*"	155	11.0714285714286	"chr2.1238"
"chr2.107986450"	"chr2"	107986450	107986450	1	"*"	284	15.7777777777778	"chr2.1239"
"chr2.107986454"	"chr2"	107986454	107986454	1	"*"	276	15.3333333333333	"chr2.1239"
"chr2.107986460"	"chr2"	107986460	107986460	1	"*"	281	15.6111111111111	"chr2.1239"
"chr2.107986471"	"chr2"	107986471	107986471	1	"*"	286	15.8888888888889	"chr2.1239"
"chr2.107986475"	"chr2"	107986475	107986475	1	"*"	289	15.2105263157895	"chr2.1239"
"chr2.107986481"	"chr2"	107986481	107986481	1	"*"	287	15.9444444444444	"chr2.1239"
"chr2.107986488"	"chr2"	107986488	107986488	1	"*"	290	16.1111111111111	"chr2.1239"
"chr2.107986519"	"chr2"	107986519	107986519	1	"*"	275	14.4736842105263	"chr2.1239"
"chr2.107986523"	"chr2"	107986523	107986523	1	"*"	268	14.1052631578947	"chr2.1239"
"chr2.107986535"	"chr2"	107986535	107986535	1	"*"	246	12.9473684210526	"chr2.1239"
"chr2.107986542"	"chr2"	107986542	107986542	1	"*"	238	12.5263157894737	"chr2.1239"
"chr2.107986545"	"chr2"	107986545	107986545	1	"*"	231	12.1578947368421	"chr2.1239"
"chr2.107986547"	"chr2"	107986547	107986547	1	"*"	226	11.8947368421053	"chr2.1239"
"chr2.107986549"	"chr2"	107986549	107986549	1	"*"	226	11.8947368421053	"chr2.1239"
"chr2.107986556"	"chr2"	107986556	107986556	1	"*"	222	11.6842105263158	"chr2.1239"
"chr2.107986559"	"chr2"	107986559	107986559	1	"*"	201	11.8235294117647	"chr2.1239"
"chr2.107986562"	"chr2"	107986562	107986562	1	"*"	213	11.8333333333333	"chr2.1239"
"chr2.107986583"	"chr2"	107986583	107986583	1	"*"	182	10.7058823529412	"chr2.1239"
"chr2.107986585"	"chr2"	107986585	107986585	1	"*"	183	10.7647058823529	"chr2.1239"
"chr2.107986605"	"chr2"	107986605	107986605	1	"*"	156	9.75	"chr2.1239"
"chr2.107986608"	"chr2"	107986608	107986608	1	"*"	154	9.625	"chr2.1239"
"chr2.107986620"	"chr2"	107986620	107986620	1	"*"	124	8.26666666666667	"chr2.1239"
"chr2.107986629"	"chr2"	107986629	107986629	1	"*"	116	7.73333333333333	"chr2.1239"
"chr2.108377660"	"chr2"	108377660	108377660	1	"*"	878	46.2105263157895	"chr2.1240"
"chr2.108377661"	"chr2"	108377661	108377661	1	"*"	455	23.9473684210526	"chr2.1240"
"chr2.108377855"	"chr2"	108377855	108377855	1	"*"	495	26.0526315789474	"chr2.1240"
"chr2.108377856"	"chr2"	108377856	108377856	1	"*"	756	39.7894736842105	"chr2.1240"
"chr2.108377869"	"chr2"	108377869	108377869	1	"*"	495	26.0526315789474	"chr2.1240"
"chr2.108377870"	"chr2"	108377870	108377870	1	"*"	779	41	"chr2.1240"
"chr2.108377896"	"chr2"	108377896	108377896	1	"*"	528	27.7894736842105	"chr2.1240"
"chr2.108377897"	"chr2"	108377897	108377897	1	"*"	798	42	"chr2.1240"
"chr2.108377910"	"chr2"	108377910	108377910	1	"*"	557	29.3157894736842	"chr2.1240"
"chr2.108377911"	"chr2"	108377911	108377911	1	"*"	791	41.6315789473684	"chr2.1240"
"chr2.108378004"	"chr2"	108378004	108378004	1	"*"	350	19.4444444444444	"chr2.1240"
"chr2.108378005"	"chr2"	108378005	108378005	1	"*"	642	33.7894736842105	"chr2.1240"
"chr2.108378058"	"chr2"	108378058	108378058	1	"*"	334	17.5789473684211	"chr2.1240"
"chr2.108378059"	"chr2"	108378059	108378059	1	"*"	519	27.3157894736842	"chr2.1240"
"chr2.108378072"	"chr2"	108378072	108378072	1	"*"	372	19.5789473684211	"chr2.1240"
"chr2.108378073"	"chr2"	108378073	108378073	1	"*"	547	28.7894736842105	"chr2.1240"
"chr2.108378166"	"chr2"	108378166	108378166	1	"*"	180	10	"chr2.1240"
"chr2.108378167"	"chr2"	108378167	108378167	1	"*"	323	17	"chr2.1240"
"chr2.108940611"	"chr2"	108940611	108940611	1	"*"	443	23.3157894736842	"chr2.1247"
"chr2.108940613"	"chr2"	108940613	108940613	1	"*"	218	13.625	"chr2.1247"
"chr2.108940614"	"chr2"	108940614	108940614	1	"*"	459	24.1578947368421	"chr2.1247"
"chr2.108940639"	"chr2"	108940639	108940639	1	"*"	290	16.1111111111111	"chr2.1247"
"chr2.108940640"	"chr2"	108940640	108940640	1	"*"	606	31.8947368421053	"chr2.1247"
"chr2.108940681"	"chr2"	108940681	108940681	1	"*"	256	13.4736842105263	"chr2.1247"
"chr2.108940682"	"chr2"	108940682	108940682	1	"*"	660	34.7368421052632	"chr2.1247"
"chr2.108940694"	"chr2"	108940694	108940694	1	"*"	225	12.5	"chr2.1247"
"chr2.108940695"	"chr2"	108940695	108940695	1	"*"	606	31.8947368421053	"chr2.1247"
"chr2.108940704"	"chr2"	108940704	108940704	1	"*"	185	10.2777777777778	"chr2.1247"
"chr2.108940705"	"chr2"	108940705	108940705	1	"*"	554	29.1578947368421	"chr2.1247"
"chr2.108940706"	"chr2"	108940706	108940706	1	"*"	182	10.1111111111111	"chr2.1247"
"chr2.108940707"	"chr2"	108940707	108940707	1	"*"	554	29.1578947368421	"chr2.1247"
"chr2.108940712"	"chr2"	108940712	108940712	1	"*"	179	9.94444444444444	"chr2.1247"
"chr2.108940713"	"chr2"	108940713	108940713	1	"*"	534	28.1052631578947	"chr2.1247"
"chr2.108940724"	"chr2"	108940724	108940724	1	"*"	151	8.88235294117647	"chr2.1247"
"chr2.108940725"	"chr2"	108940725	108940725	1	"*"	460	24.2105263157895	"chr2.1247"
"chr2.108942611"	"chr2"	108942611	108942611	1	"*"	179	10.5294117647059	"chr2.1248"
"chr2.108942612"	"chr2"	108942612	108942612	1	"*"	309	16.2631578947368	"chr2.1248"
"chr2.108942618"	"chr2"	108942618	108942618	1	"*"	174	10.2352941176471	"chr2.1248"
"chr2.108942619"	"chr2"	108942619	108942619	1	"*"	300	16.6666666666667	"chr2.1248"
"chr2.108942622"	"chr2"	108942622	108942622	1	"*"	168	9.88235294117647	"chr2.1248"
"chr2.108942623"	"chr2"	108942623	108942623	1	"*"	299	16.6111111111111	"chr2.1248"
"chr2.108942628"	"chr2"	108942628	108942628	1	"*"	168	9.33333333333333	"chr2.1248"
"chr2.108942629"	"chr2"	108942629	108942629	1	"*"	291	16.1666666666667	"chr2.1248"
"chr2.108942644"	"chr2"	108942644	108942644	1	"*"	150	8.82352941176471	"chr2.1248"
"chr2.108942645"	"chr2"	108942645	108942645	1	"*"	272	15.1111111111111	"chr2.1248"
"chr2.108942663"	"chr2"	108942663	108942663	1	"*"	156	8.66666666666667	"chr2.1248"
"chr2.108942664"	"chr2"	108942664	108942664	1	"*"	254	14.1111111111111	"chr2.1248"
"chr2.108942666"	"chr2"	108942666	108942666	1	"*"	151	8.38888888888889	"chr2.1248"
"chr2.108942667"	"chr2"	108942667	108942667	1	"*"	250	13.8888888888889	"chr2.1248"
"chr2.108942677"	"chr2"	108942677	108942677	1	"*"	139	8.6875	"chr2.1248"
"chr2.108942678"	"chr2"	108942678	108942678	1	"*"	239	13.2777777777778	"chr2.1248"
"chr2.108942686"	"chr2"	108942686	108942686	1	"*"	122	8.71428571428571	"chr2.1248"
"chr2.108942687"	"chr2"	108942687	108942687	1	"*"	221	12.2777777777778	"chr2.1248"
"chr2.108942688"	"chr2"	108942688	108942688	1	"*"	120	8.57142857142857	"chr2.1248"
"chr2.108942689"	"chr2"	108942689	108942689	1	"*"	226	12.5555555555556	"chr2.1248"
"chr2.108942701"	"chr2"	108942701	108942701	1	"*"	225	12.5	"chr2.1248"
"chr2.108942718"	"chr2"	108942718	108942718	1	"*"	194	12.9333333333333	"chr2.1248"
"chr2.108942729"	"chr2"	108942729	108942729	1	"*"	119	7.93333333333333	"chr2.1248"
"chr2.108942730"	"chr2"	108942730	108942730	1	"*"	189	11.1176470588235	"chr2.1248"
"chr2.108942766"	"chr2"	108942766	108942766	1	"*"	146	9.73333333333333	"chr2.1248"
"chr2.108942774"	"chr2"	108942774	108942774	1	"*"	124	8.85714285714286	"chr2.1248"
"chr2.108942956"	"chr2"	108942956	108942956	1	"*"	133	8.86666666666667	"chr2.1248"
"chr2.109006001"	"chr2"	109006001	109006001	1	"*"	181	10.0555555555556	"chr2.1249"
"chr2.109006016"	"chr2"	109006016	109006016	1	"*"	180	11.25	"chr2.1249"
"chr2.109006017"	"chr2"	109006017	109006017	1	"*"	133	9.5	"chr2.1249"
"chr2.109006025"	"chr2"	109006025	109006025	1	"*"	193	10.7222222222222	"chr2.1249"
"chr2.109006026"	"chr2"	109006026	109006026	1	"*"	166	11.0666666666667	"chr2.1249"
"chr2.109006034"	"chr2"	109006034	109006034	1	"*"	201	11.1666666666667	"chr2.1249"
"chr2.109006035"	"chr2"	109006035	109006035	1	"*"	195	11.4705882352941	"chr2.1249"
"chr2.109006046"	"chr2"	109006046	109006046	1	"*"	201	10.5789473684211	"chr2.1249"
"chr2.109006047"	"chr2"	109006047	109006047	1	"*"	211	11.7222222222222	"chr2.1249"
"chr2.109006066"	"chr2"	109006066	109006066	1	"*"	184	9.68421052631579	"chr2.1249"
"chr2.109006067"	"chr2"	109006067	109006067	1	"*"	237	12.4736842105263	"chr2.1249"
"chr2.109006075"	"chr2"	109006075	109006075	1	"*"	174	9.66666666666667	"chr2.1249"
"chr2.109006076"	"chr2"	109006076	109006076	1	"*"	229	12.0526315789474	"chr2.1249"
"chr2.109006096"	"chr2"	109006096	109006096	1	"*"	146	8.11111111111111	"chr2.1249"
"chr2.109006097"	"chr2"	109006097	109006097	1	"*"	210	11.0526315789474	"chr2.1249"
"chr2.109006110"	"chr2"	109006110	109006110	1	"*"	139	8.17647058823529	"chr2.1249"
"chr2.109006111"	"chr2"	109006111	109006111	1	"*"	194	11.4117647058824	"chr2.1249"
"chr2.109006128"	"chr2"	109006128	109006128	1	"*"	205	11.3888888888889	"chr2.1249"
"chr2.109006130"	"chr2"	109006130	109006130	1	"*"	208	11.5555555555556	"chr2.1249"
"chr2.109006142"	"chr2"	109006142	109006142	1	"*"	201	11.1666666666667	"chr2.1249"
"chr2.109129647"	"chr2"	109129647	109129647	1	"*"	147	10.5	"chr2.1253"
"chr2.109129654"	"chr2"	109129654	109129654	1	"*"	166	11.0666666666667	"chr2.1253"
"chr2.109129655"	"chr2"	109129655	109129655	1	"*"	124	8.85714285714286	"chr2.1253"
"chr2.109129657"	"chr2"	109129657	109129657	1	"*"	181	10.6470588235294	"chr2.1253"
"chr2.109129658"	"chr2"	109129658	109129658	1	"*"	124	8.85714285714286	"chr2.1253"
"chr2.109129659"	"chr2"	109129659	109129659	1	"*"	183	10.7647058823529	"chr2.1253"
"chr2.109129660"	"chr2"	109129660	109129660	1	"*"	126	9	"chr2.1253"
"chr2.109129665"	"chr2"	109129665	109129665	1	"*"	195	10.8333333333333	"chr2.1253"
"chr2.109129666"	"chr2"	109129666	109129666	1	"*"	140	9.33333333333333	"chr2.1253"
"chr2.109129669"	"chr2"	109129669	109129669	1	"*"	210	11.6666666666667	"chr2.1253"
"chr2.109129670"	"chr2"	109129670	109129670	1	"*"	138	9.85714285714286	"chr2.1253"
"chr2.109129681"	"chr2"	109129681	109129681	1	"*"	280	14.7368421052632	"chr2.1253"
"chr2.109129682"	"chr2"	109129682	109129682	1	"*"	169	10.5625	"chr2.1253"
"chr2.109129686"	"chr2"	109129686	109129686	1	"*"	295	15.5263157894737	"chr2.1253"
"chr2.109129687"	"chr2"	109129687	109129687	1	"*"	167	11.9285714285714	"chr2.1253"
"chr2.109129689"	"chr2"	109129689	109129689	1	"*"	310	16.3157894736842	"chr2.1253"
"chr2.109129690"	"chr2"	109129690	109129690	1	"*"	175	10.9375	"chr2.1253"
"chr2.109129714"	"chr2"	109129714	109129714	1	"*"	437	23	"chr2.1253"
"chr2.109129715"	"chr2"	109129715	109129715	1	"*"	237	13.1666666666667	"chr2.1253"
"chr2.109129727"	"chr2"	109129727	109129727	1	"*"	463	24.3684210526316	"chr2.1253"
"chr2.109129728"	"chr2"	109129728	109129728	1	"*"	254	14.1111111111111	"chr2.1253"
"chr2.109129740"	"chr2"	109129740	109129740	1	"*"	489	25.7368421052632	"chr2.1253"
"chr2.109129741"	"chr2"	109129741	109129741	1	"*"	260	14.4444444444444	"chr2.1253"
"chr2.109129775"	"chr2"	109129775	109129775	1	"*"	449	23.6315789473684	"chr2.1253"
"chr2.109129776"	"chr2"	109129776	109129776	1	"*"	252	13.2631578947368	"chr2.1253"
"chr2.109129778"	"chr2"	109129778	109129778	1	"*"	443	23.3157894736842	"chr2.1253"
"chr2.109129779"	"chr2"	109129779	109129779	1	"*"	242	12.7368421052632	"chr2.1253"
"chr2.109129795"	"chr2"	109129795	109129795	1	"*"	411	21.6315789473684	"chr2.1253"
"chr2.109129796"	"chr2"	109129796	109129796	1	"*"	199	11.0555555555556	"chr2.1253"
"chr2.109129803"	"chr2"	109129803	109129803	1	"*"	390	20.5263157894737	"chr2.1253"
"chr2.109129804"	"chr2"	109129804	109129804	1	"*"	192	10.6666666666667	"chr2.1253"
"chr2.109129805"	"chr2"	109129805	109129805	1	"*"	380	20	"chr2.1253"
"chr2.109129806"	"chr2"	109129806	109129806	1	"*"	187	10.3888888888889	"chr2.1253"
"chr2.109129810"	"chr2"	109129810	109129810	1	"*"	375	19.7368421052632	"chr2.1253"
"chr2.109129811"	"chr2"	109129811	109129811	1	"*"	189	11.1176470588235	"chr2.1253"
"chr2.109129817"	"chr2"	109129817	109129817	1	"*"	346	18.2105263157895	"chr2.1253"
"chr2.109129818"	"chr2"	109129818	109129818	1	"*"	177	10.4117647058824	"chr2.1253"
"chr2.109129825"	"chr2"	109129825	109129825	1	"*"	329	17.3157894736842	"chr2.1253"
"chr2.109129826"	"chr2"	109129826	109129826	1	"*"	182	10.1111111111111	"chr2.1253"
"chr2.109129832"	"chr2"	109129832	109129832	1	"*"	321	16.8947368421053	"chr2.1253"
"chr2.109129833"	"chr2"	109129833	109129833	1	"*"	164	10.25	"chr2.1253"
"chr2.109129849"	"chr2"	109129849	109129849	1	"*"	262	13.7894736842105	"chr2.1253"
"chr2.109129850"	"chr2"	109129850	109129850	1	"*"	121	8.64285714285714	"chr2.1253"
"chr2.109129852"	"chr2"	109129852	109129852	1	"*"	248	13.7777777777778	"chr2.1253"
"chr2.109129853"	"chr2"	109129853	109129853	1	"*"	119	8.5	"chr2.1253"
